Sample	compound	formula	isotopeLabel	IonCount	sumIC	fraction.all	Animal	Tracer	Hours	Method	Tissue
exp027j2_free_plasma_M3_060	a-ketoglutarate	C5H6O5	C13-label-2	11177.90101660289	1285961.3500000003	0.00869225269997647	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	a-ketoglutarate	C5H6O5	C13-label-3	6692.015011419407	1285961.3500000003	0.005203900577120304	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	a-ketoglutarate	C5H6O5	C13-label-4	4076.907670571856	1285961.3500000003	0.0031703189762055098	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	a-ketoglutarate	C5H6O5	C13-label-5	84352.83881467764	1285961.3500000003	0.06559515868395083	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C12 PARENT	1477888.6199841541	1643176.110489531	0.8994097531906456	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C13-label-1	8619.927254198266	1643176.110489531	0.005245893729327795	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C13-label-2	7050.938189797444	1643176.110489531	0.004291042295945287	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C13-label-3	147235.24433994648	1643176.110489531	0.08960405607167848	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C13N15-label-1-1	0	1643176.110489531	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C13N15-label-2-1	0	1643176.110489531	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	C13N15-label-3-1	979.2267813753838	1643176.110489531	5.959353809517441e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	alanine	C3H7NO2	N15-label-1	1402.1539400593165	1643176.110489531	8.533193314510825e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C12 PARENT	1531775.4841176355	1578017.0054115131	0.9706964366446617	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13-label-1	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13-label-3	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13-label-4	338.8145713990615	1578017.0054115131	2.1470907489409843e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13-label-5	2586.2671096073027	1578017.0054115131	0.001638934878862639	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13-label-6	42903.91119384966	1578017.0054115131	0.02718849736518602	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-1-1	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-4-4	412.5284190216836	1578017.0054115131	2.6142203639567557e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-5-3	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-5-4	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-6-1	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-6-2	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-6-3	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	C13N15-label-6-4	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	arginine	C6H14N4O2	N15-label-1	0	1578017.0054115131	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C12 PARENT	69496.83846850344	119131.05477949095	0.5833645861454061	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13-label-1	0	119131.05477949095	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13-label-2	2173.2783783387667	119131.05477949095	0.01824275275965162	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13-label-3	96.57102123343766	119131.05477949095	8.106284411918334e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13-label-4	47364.36691141531	119131.05477949095	0.3975820326537505	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13N15-label-2-1	0	119131.05477949095	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13N15-label-3-1	0	119131.05477949095	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	C13N15-label-4-1	0	119131.05477949095	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	aspartate	C4H7NO4	N15-label-1	0	119131.05477949095	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	citrate/isocitrate	C6H8O7	C12 PARENT	8493919.7015911	8688136.046361215	0.977645798392918	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	citrate/isocitrate	C6H8O7	C13-label-1	115254.16446505635	8688136.046361215	0.013265695179039853	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	citrate/isocitrate	C6H8O7	C13-label-2	46318.69606577639	8688136.046361215	0.005331258145431055	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	citrate/isocitrate	C6H8O7	C13-label-3	14301.519711256055	8688136.046361215	0.0016460975789215281	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	citrate/isocitrate	C6H8O7	C13-label-4	13365.462478497926	8688136.046361215	0.0015383578718355451	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	citrate/isocitrate	C6H8O7	C13-label-5	4976.502049528506	8688136.046361215	5.727928318540518e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C12 PARENT	56725796.30825584	57134601.58922731	0.9928448738662675	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13-label-1	255692.93065517463	57134601.58922731	0.004475272838926829	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13-label-2	134620.96363869132	57134601.58922731	0.0023562072700980207	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13-label-3	10831.866774706717	57134601.58922731	1.8958505832565494e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13N15-label-1-1	1031.9178445660282	57134601.58922731	1.8061171616896257e-5	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13N15-label-1-2	0	57134601.58922731	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13N15-label-2-1	6627.602058339532	57134601.58922731	1.1599979476515965e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13N15-label-3-1	0	57134601.58922731	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	C13N15-label-3-3	0	57134601.58922731	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	N15-label-1	0	57134601.58922731	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatine	C4H9N3O2	N15-label-2	0	57134601.58922731	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatinine	C4H7N3O	C12 PARENT	4405502.519925102	4405502.519925102	1	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatinine	C4H7N3O	C13-label-1	0	4405502.519925102	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatinine	C4H7N3O	C13-label-2	0	4405502.519925102	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatinine	C4H7N3O	C13N15-label-1-1	0	4405502.519925102	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	creatinine	C4H7N3O	N15-label-1	0	4405502.519925102	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glucose	C6H12O6	C12 PARENT	18786108.178590864	19118788.570849977	0.9825992953985409	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glucose	C6H12O6	C13-label-1	192221.5459120388	19118788.570849977	0.010054065151654797	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glucose	C6H12O6	C13-label-2	65145.36612682801	19118788.570849977	0.0034074003112390607	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glucose	C6H12O6	C13-label-3	75313.48022024678	19118788.570849977	0.00393923913856528	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glucose	C6H12O6	C13-label-4	0	19118788.570849977	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C12 PARENT	7643146.923021017	7866713.920276096	0.9715806371604736	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13-label-1	92700.54085919326	7866713.920276096	0.011783896274689976	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13-label-2	42538.77797899423	7866713.920276096	0.005407439295504629	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13-label-3	35800.70072498314	7866713.920276096	0.004550909196368316	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13-label-4	2254.1346661337802	7866713.920276096	2.8654082110750854e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13-label-5	49692.78871766268	7866713.920276096	0.006316841977637167	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13N15-label-1-1	0	7866713.920276096	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13N15-label-2-1	0	7866713.920276096	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13N15-label-3-1	0	7866713.920276096	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13N15-label-4-1	0	7866713.920276096	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	C13N15-label-4-2	580.0543081123981	7866713.920276096	7.37352742187986e-5	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glutamine	C5H10N2O3	N15-label-1	0	7866713.920276096	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glycine	C2H5NO2	C12 PARENT	90189.94725468387	102896.15243826897	0.8765142827744895	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glycine	C2H5NO2	C13-label-1	0	102896.15243826897	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glycine	C2H5NO2	C13-label-2	12706.205183585107	102896.15243826897	0.12348571722551052	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glycine	C2H5NO2	C13N15-label-2-1	0	102896.15243826897	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	glycine	C2H5NO2	N15-label-1	0	102896.15243826897	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	histidine	C6H9N3O2	C12 PARENT	210056.90774645706	211501.93149225457	0.9931677988205492	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	histidine	C6H9N3O2	C13-label-1	0	211501.93149225457	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	histidine	C6H9N3O2	C13-label-2	13.400348711217541	211501.93149225457	6.33580441401703e-5	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	histidine	C6H9N3O2	C13-label-6	1431.6233970863018	211501.93149225457	0.006768843135310702	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C12 PARENT	2130574.998549367	2551310.3658775883	0.8350904801880116	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13-label-1	0	2551310.3658775883	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13-label-2	0	2551310.3658775883	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13-label-3	0	2551310.3658775883	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13-label-4	1443.3817922792382	2551310.3658775883	5.657413584735506e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13-label-5	12130.449684287672	2551310.3658775883	0.004754595852596356	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13-label-6	405051.58737764804	2551310.3658775883	0.158762176799419	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13N15-label-3-1	242.16929029358218	2551310.3658775883	9.49195729114211e-5	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13N15-label-4-1	0	2551310.3658775883	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13N15-label-5-1	91.73676833233857	2551310.3658775883	3.595672622165801e-5	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	C13N15-label-6-1	1776.0424153805563	2551310.3658775883	6.961295023663815e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	isoleucine	C6H13NO2	N15-label-1	0	2551310.3658775883	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lactate	C3H6O3	C12 PARENT	138940824.23694834	140389048.1	0.9896842105374197	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lactate	C3H6O3	C13-label-1	527738.7569672344	140389048.1	0.003759116285134456	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lactate	C3H6O3	C13-label-2	352026.02762642666	140389048.1	0.0025075034868508855	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lactate	C3H6O3	C13-label-3	568459.0784580059	140389048.1	0.004049169690595017	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C12 PARENT	2916938.3067371296	3493676.854458496	0.8349193208910106	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13-label-1	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13-label-2	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13-label-3	32.35487073422496	3493676.854458496	9.260979787794317e-6	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13-label-4	1570.3045261560926	3493676.854458496	4.494704552174396e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13-label-5	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13-label-6	574284.9583660106	3493676.854458496	0.16437838480485972	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13N15-label-1-1	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13N15-label-4-1	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13N15-label-5-1	850.9299584656817	3493676.854458496	2.4356286912447487e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	C13N15-label-6-1	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	leucine	C6H13NO2	N15-label-1	0	3493676.854458496	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C12 PARENT	490740.14210033475	508940.3853004219	0.9642389487536075	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13-label-1	0	508940.3853004219	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13-label-2	0	508940.3853004219	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13-label-4	0	508940.3853004219	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13-label-5	659.5197012303729	508940.3853004219	0.0012958682790344212	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13-label-6	17165.847517585185	508940.3853004219	0.03372860164644308	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13N15-label-4-2	0	508940.3853004219	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13N15-label-6-1	90.49385189580244	508940.3853004219	1.7780835341330776e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	C13N15-label-6-2	284.38212937581716	508940.3853004219	5.587729675017822e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	lysine	C6H14N2O2	N15-label-1	0	508940.3853004219	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	malate	C4H6O5	C12 PARENT	781785.1759593656	790015.9907594818	0.9895814579750424	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	malate	C4H6O5	C13-label-1	3153.301681859681	790015.9907594818	0.003991440323667696	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	malate	C4H6O5	C13-label-2	3805.984969093469	790015.9907594818	0.00481760497712785	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	malate	C4H6O5	C13-label-3	1271.5281491631126	790015.9907594818	0.0016094967241621642	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	methionine	C5H11NO2S	C12 PARENT	484712.4620729678	506918.79841229087	0.9561935039519642	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	methionine	C5H11NO2S	C13-label-1	0	506918.79841229087	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	methionine	C5H11NO2S	C13-label-4	2130.607333517985	506918.79841229087	0.004203054493522854	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	methionine	C5H11NO2S	C13-label-5	19185.897118523502	506918.79841229087	0.03784806793240895	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	methionine	C5H11NO2S	C13N15-label-4-1	889.8318872816116	506918.79841229087	0.0017553736221040416	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	methionine	C5H11NO2S	C13N15-label-5-1	0	506918.79841229087	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C12 PARENT	3980058.5828222767	4632531.645238493	0.859154105706573	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13-label-1	5341.295222880543	4632531.645238493	0.001152997028821281	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13-label-2	0	4632531.645238493	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13-label-7	0	4632531.645238493	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13-label-8	0	4632531.645238493	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13-label-9	645459.2561292206	4632531.645238493	0.13933186118494198	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13N15-label-4-1	0	4632531.645238493	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13N15-label-7-1	294.6171961116612	4632531.645238493	6.359744922940374e-5	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13N15-label-8-1	1377.8938680034696	4632531.645238493	2.974386304343384e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	phenylalanine	C9H11NO2	C13N15-label-9-1	0	4632531.645238493	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C12 PARENT	1576568.875575996	1800888.9248492261	0.8754392643666179	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13-label-1	5484.797397661502	1800888.9248492261	0.0030456056017561994	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13-label-2	3424.392536451476	1800888.9248492261	0.0019015012470789518	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13-label-3	2600.689568247077	1800888.9248492261	0.0014441143661677034	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13-label-4	6291.265249830814	1800888.9248492261	0.003493422144487635	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13-label-5	206330.63924939348	1800888.9248492261	0.11457155208318463	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13N15-label-1-1	0	1800888.9248492261	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13N15-label-3-1	0	1800888.9248492261	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13N15-label-4-1	0	1800888.9248492261	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	C13N15-label-5-1	0	1800888.9248492261	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	proline	C5H9NO2	N15-label-1	188.26527164571732	1800888.9248492261	1.0454019070691949e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	pyruvate	C3H4O3	C12 PARENT	116431158.85725021	118487610.53000002	0.9826441628491687	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	pyruvate	C3H4O3	C13-label-1	744116.5199561804	118487610.53000002	0.006280120905702429	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	pyruvate	C3H4O3	C13-label-2	284217.5739505288	118487610.53000002	0.0023987113309080314	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	pyruvate	C3H4O3	C13-label-3	1028117.578843098	118487610.53000002	0.008677004914220864	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	C12 PARENT	729500.8805551793	840622.202437759	0.8678106269851856	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	C13-label-1	14871.73141495601	840622.202437759	0.017691337882616936	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	C13-label-2	18008.639732886615	840622.202437759	0.021422988449106544	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	C13-label-3	77622.10656632467	840622.202437759	0.09233887273167987	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	C13N15-label-2-1	0	840622.202437759	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	C13N15-label-3-1	0	840622.202437759	0	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	serine	C3H7NO3	N15-label-1	618.8441684124682	840622.202437759	7.361739514110542e-4	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	succinate	C4H6O4	C12 PARENT	10386628.436990397	11165889.940000001	0.9302105334015496	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	succinate	C4H6O4	C13-label-1	178376.74078776373	11165889.940000001	0.015975147681579576	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	succinate	C4H6O4	C13-label-2	118614.19905418788	11165889.940000001	0.010622905983451586	exp027j2_M03	U13C-AA	1	free	plasma
exp027j2_free_plasma_M3_060	succinate	C4H6O4	C13-label-3	25777.795690881478	11165889.940000001	0.002308619897688287	exp027j2_M03	U13C-AA	1	free	plasma
